Model_ID,Model_Title,Device,fault_id,fault_name,regular_price,is_on_offer,sale_price,offer_start_date,offer_end_date,status
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",181,"Antenna Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",182,"Battery Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",183,"Charging Port Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",184,"Diagnostic Service ",39.99,No,39.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",185,"Earpiece Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",186,"Front Camera Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",187,"Headphone Socket Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",188,"Home Button Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",189,"Liquid Damage Service ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",190,"Loudspeaker Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",191,"Microphone Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",192,"Mute Button Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",193,"Rear Camera Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",194,"Rear Cover Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",195,"Vibration Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",196,"Volume Repair ",69.99,No,69.99,,,Published
13,"Samsung Galaxy On7 Repair","Galaxy Series Repair Continued",197,"WIFI Repair ",69.99,No,69.99,,,Published
